periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-AN010. Third dose IPT (IPT3),105-AN01a. ANC 1st Visit for women,105-AN01b. ANC 1st Visit for women (1st Trimester),105-AN02. ANC 4th Visit for women,105-AN03. ANC 4+ visits for Women,105-AN04. ANC 8 contacts/visits for women,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-AN06a. Total Referrals to ANC unit,105-AN06b. Referrals to ANC unit from community services,105-AN07a. Total ANC Referrals from unit,105-AN07b. ANC Referrals from unit for mothers newly enrolled in MCH groups,105-AN08. First dose IPT (IPT1),105-AN09. Second dose IPT (IPT2),105-AN11. IPT Dose 4+,105-AN12a. TB Screening for ANC clients - Screened for TB,105-AN12b. TB Screening for ANC clients - Presumed to have TB,105-AN12c. TB Screening for ANC clients - Diagnosed with  TB,105-AN13a. Blood and Rhesus Group (O) - Total,105-AN13b. Blood and Rhesus Group (O) - Rhesus(O+),105-AN14a. Blood and Rhesus Group (A) - Total,105-AN14b. Blood and Rhesus Group (A) - Rhesus(A+),105-AN15a. Blood and Rhesus Group (B) - Total,105-AN15b. Blood and Rhesus Group (B) - Rhesus(B+),105-AN16a. Blood and Rhesus Group (AB) - Total,105-AN16b. Blood and Rhesus Group (AB) - Rhesus(AB+),105-AN17. Pregnant women who were tested for Anaemia using Hb Test at ANC 1st contact / visit,105-AN18. Pregnant women with Hb <10g/dl at ANC 1st contact / visit,105-AN19. Pregnant women who were tested for anaemia using Hb test at ANC after 36 weeks,105-AN20. Pregnant women with Anaemia (Hb <10g/dl) at ANC after 36 weeks,105-AN21. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC 1st contact /  Visit,105-AN22. Pregnant Women receiving atleast 30 tablets of Iron/Folic Acid at ANC after 36 weeks,105-AN23. Pregnant Women receiving LLINs at ANC 1st visit,105-AN24a. Pregnant women who received obstetric ultra sound scan during any ANC visits - Total,105-AN24b. Pregnant women who received obstetric ultra sound scan during any ANC visits - Done at or before 24 weeks,105-AN25a. Pregnant women dewormed or receiving mebendazole - Total,105-AN25b. Pregnant women dewormed or receiving mebendazole - Done after 28 weeks,105-AN26a. Pregnant Women tested for syphilis for first time during this pregnancy,105-AN26b. Pregnant Women tested for syphilis for first time during this pregnancy - Positive,105-AN26c. Pregnant Women tested for syphilis for first time during this pregnancy - Started on Treatment,105-AN27a. Male partners tested for syphilis,105-AN27b. Male partners tested for syphilis -Positive,105-AN27c. Male partners tested for syphilis (Started on Treatment),105-AN28a. Pregnant women tested for Hepatitis B,105-AN28b. Pregnant women tested for Hepatitis B - Positive,105-AN28c. Pregnant women tested for Hepatitis B - Started on Treatment,105-AN29a. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - total,105-AN29b. Pregnant women newly tested for HIV in this pregnancy at any ANC visit (TR & TRR) - ANC 1,105-AN30a. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - Total,105-AN30b. Pregnant Women tested HIV+ for 1st time this pregnancy (TRR) at any ANC Visit - ANC 1,105-AN31a. HIV+ Pregnant women assessed by CD4 - Total,105-AN31b. HIV+ Pregnant women assessed by CD4 - ANC 1,"105-AN32. HIV+ pregnant women initiated on ART for eMTCT at any visit irrespective of when tested HIV+ (TRR,TRR+,TRR,TRRK)",105-AN33a. Total Pregnant Women who knew status before 1st ANC - TRK + TRRK,105-AN33b. Pregnant Women who knew status before 1st ANC - HIV+ TRRK,105-AN34a. HIV+ pregnant women already on ART before 1st ANC - Total(ART-K),105-AN34b. HIV+ pregnant women already on ART before 1st ANC - Viral Load Sample collected(ART-K),105-AN34c. HIV+ pregnant women already on ART before 1st ANC - Viral Load Results returned(ART-K),105-AN34d. HIV+ pregnant women already on ART before 1st ANC - Viral Load Suppressed(ART-K),105-AN35a. Pregnant women who re-tested later in pregnancy - Total (TR+ &TRR+),105-AN35b. Pregnant women who re-tested later in pregnancy - HIV+ (TRR+),105-AN36. HIV+ pregnant women given ARV prophylaxis for the un born infants for the 1st time in ANC,105-AN37a. Pregnant women given self-testing kits for their male partners - Total,105-AN37b. Pregnant women given self-testing kits for their male partners - Tests returned HIV+,105-AN37c. Pregnant women given self-testing kits for their male partners - Tests returned HIV-,105-AN38a. Male partners received HIV test results in eMTCT - Total tested (TR & TRR),105-AN38b. Male partners received HIV test results in eMTCT - HIV+ (TRR),105-AN39a. Male partners with a known status at their first visit as a couple in ANC - Total (TRK & TRRK),105-AN39b. Male partners with a known status at their first visit as a couple in ANC - HIV+ (TRRK),105-AN40. HIV+ Male partners initiated on ART in the ANC setting,105-AN41. Number of discordant couples identified in ANC,105-AN42a. Pregnant women who received Counselling (Maternal Nutrition ) - Total,105-AN42b. Pregnant women who received Counselling (Maternal Nutrition) - HIV+,105-AN42c. Pregnant women who received Counselling (Infant Feeding ) - Total,105-AN42d. Pregnant women who received Counselling (Infant Feeding ) - HIV+
202106,June 2021,202106,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,19.0,120.0,64.0,57.0,21.0,,260.0,,,,,117.0,50.0,74.0,260.0,,,,,,,,,,,,,,,120.0,19.0,120.0,,,109.0,109.0,118.0,,,43.0,,,,,,108.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,57.0,,,,,,43.0,,2.0,2.0,,,260.0,,260.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,34.0,70.0,34.0,42.0,31.0,,220.0,22.0,22.0,9.0,9.0,56.0,44.0,64.0,220.0,,,30.0,29.0,13.0,11.0,13.0,13.0,4.0,4.0,20.0,,,,34.0,19.0,,124.0,36.0,120.0,90.0,57.0,,,7.0,,,,,,57.0,57.0,3.0,3.0,3.0,3.0,3.0,13.0,6.0,6.0,3.0,,,2.0,,,,,,15.0,,,,,1.0,220.0,11.0,220.0,11.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,4.0,18.0,,3.0,,,33.0,,,,,21.0,3.0,,33.0,,,,,,,,,,,,,,,22.0,,10.0,,,,,26.0,1.0,1.0,,,,2.0,,,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,4.0,,,,,1.0,33.0,2.0,33.0,2.0
202106,June 2021,202106,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,1.0,9.0,4.0,3.0,3.0,,22.0,,,,,4.0,4.0,2.0,21.0,,,,,,,,,,,,,,,4.0,1.0,9.0,,,8.0,2.0,9.0,,,1.0,,,1.0,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202106,June 2021,202106,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,13.0,21.0,1.0,9.0,1.0,,76.0,,,,,27.0,14.0,,76.0,,,14.0,14.0,3.0,2.0,6.0,6.0,1.0,1.0,11.0,2.0,,6.0,,21.0,3.0,2.0,20.0,5.0,15.0,6.0,,,9.0,,,,,,14.0,14.0,,,,,,7.0,3.0,3.0,1.0,1.0,1.0,1.0,,,3.0,,3.0,3.0,,,,,,76.0,,76.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,19.0,53.0,24.0,15.0,13.0,,141.0,,,1.0,1.0,39.0,24.0,20.0,141.0,,,14.0,14.0,12.0,12.0,4.0,4.0,4.0,4.0,31.0,8.0,4.0,,53.0,11.0,,5.0,3.0,47.0,4.0,46.0,2.0,2.0,11.0,,,,,,44.0,43.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,,,9.0,,,5.0,,5.0,11.0,,5.0,5.0,,,141.0,23.0,141.0,23.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,4.0,22.0,16.0,19.0,1.0,,65.0,15.0,15.0,,,17.0,24.0,9.0,65.0,,,,,,,,,,,,,,,22.0,3.0,1.0,,,37.0,16.0,21.0,,,13.0,,,17.0,,,21.0,21.0,,,,,,1.0,1.0,1.0,,,,17.0,,1.0,,,,12.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,65.0,1.0
202106,June 2021,202106,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,28.0,37.0,17.0,22.0,24.0,,129.0,1.0,,1.0,1.0,32.0,26.0,20.0,,,,13.0,,10.0,,12.0,,1.0,,36.0,2.0,,,36.0,24.0,,4.0,,30.0,8.0,36.0,2.0,2.0,,,,,,,32.0,32.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,,,9.0,,,4.0,,,1.0,,1.0,1.0,,,129.0,11.0,129.0,11.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,9.0,10.0,6.0,4.0,5.0,,45.0,,,,,9.0,11.0,8.0,,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,6.0,3.0,10.0,1.0,,21.0,10.0,10.0,,,,,,10.0,,,10.0,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,44.0,3.0,44.0,3.0
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,6.0,18.0,1.0,2.0,15.0,,41.0,,,,,16.0,6.0,3.0,33.0,,,4.0,4.0,5.0,5.0,3.0,3.0,,,3.0,,4.0,,1.0,,18.0,33.0,8.0,12.0,,12.0,3.0,3.0,4.0,1.0,1.0,,,,18.0,17.0,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,33.0,1.0,33.0,1.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,28.0,69.0,29.0,18.0,17.0,,177.0,,,,,58.0,31.0,23.0,177.0,,,,,,,,,,,69.0,11.0,25.0,1.0,69.0,25.0,,33.0,6.0,66.0,13.0,100.0,,,5.0,,,,,,67.0,67.0,4.0,4.0,2.0,,2.0,2.0,2.0,2.0,,,,31.0,,,,,,,,,,,,177.0,6.0,177.0,6.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,13.0,27.0,15.0,12.0,39.0,14.0,92.0,,,,,19.0,17.0,11.0,,,,,,9.0,,7.0,,3.0,,23.0,1.0,4.0,,27.0,5.0,,,,26.0,24.0,10.0,10.0,10.0,30.0,30.0,30.0,,,,24.0,24.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,,,25.0,,1.0,5.0,,5.0,11.0,,,,,,81.0,1.0,81.0,1.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,21.0,32.0,14.0,22.0,34.0,,126.0,26.0,19.0,,4.0,20.0,14.0,34.0,126.0,1.0,,15.0,14.0,12.0,12.0,6.0,6.0,,,31.0,2.0,,,20.0,7.0,32.0,3.0,,55.0,8.0,26.0,2.0,2.0,1.0,,,36.0,2.0,,28.0,28.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,,,13.0,,,,,,4.0,,,,,,126.0,21.0,126.0,21.0
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,9.0,23.0,4.0,15.0,7.0,,68.0,,,,,19.0,13.0,,,,,,,,,,,,,19.0,1.0,,,23.0,8.0,23.0,50.0,42.0,50.0,12.0,16.0,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,53.0,98.0,15.0,38.0,20.0,2.0,287.0,,,,,85.0,73.0,49.0,,,,48.0,48.0,28.0,28.0,17.0,17.0,5.0,5.0,78.0,,3.0,,98.0,21.0,,7.0,1.0,94.0,19.0,55.0,1.0,1.0,8.0,,,,,,94.0,94.0,,,,,,5.0,5.0,5.0,5.0,3.0,3.0,35.0,,,4.0,,11.0,18.0,,1.0,1.0,,2.0,211.0,15.0,211.0,15.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,8.0,20.0,16.0,12.0,11.0,1.0,69.0,,,,,17.0,14.0,10.0,69.0,5.0,,,,,,,,,,12.0,1.0,2.0,,16.0,8.0,20.0,,,34.0,14.0,20.0,1.0,1.0,13.0,1.0,,,,,16.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,,,2.0,,4.0,,,,13.0,,4.0,,,1.0,69.0,4.0,69.0,4.0
202106,June 2021,202106,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,4.0,24.0,9.0,7.0,11.0,1.0,71.0,,,,,13.0,6.0,5.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,,6.0,3.0,20.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,71.0,0.0,71.0,0.0
202106,June 2021,202106,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,19.0,50.0,0.0,11.0,7.0,0.0,103.0,0.0,0.0,2.0,2.0,44.0,15.0,18.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,103.0,35.0,40.0,0.0,0.0,6.0,0.0,0.0,103.0,0.0,0.0,48.0,48.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,103.0,2.0
202106,June 2021,202106,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,22.0,34.0,19.0,24.0,8.0,1.0,111.0,7.0,0.0,5.0,4.0,19.0,22.0,12.0,111.0,0.0,0.0,16.0,14.0,9.0,9.0,3.0,3.0,0.0,0.0,28.0,0.0,1.0,0.0,19.0,12.0,15.0,22.0,7.0,10.0,,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,111.0,6.0,111.0,6.0
202106,June 2021,202106,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,21.0,20.0,4.0,10.0,16.0,,68.0,,,,,18.0,18.0,10.0,68.0,,,,,,,,,,,20.0,0.0,0.0,0.0,4.0,10.0,4.0,10.0,1.0,39.0,22.0,18.0,,,,,,,,,18.0,18.0,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,68.0,3.0,68.0,3.0
202106,June 2021,202106,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,30.0,49.0,10.0,26.0,26.0,,168.0,,,3.0,,39.0,36.0,45.0,168.0,,,27.0,27.0,11.0,11.0,5.0,5.0,1.0,1.0,49.0,3.0,10.0,1.0,49.0,24.0,49.0,,,34.0,4.0,45.0,1.0,1.0,5.0,,,40.0,1.0,,41.0,41.0,,,,,,7.0,7.0,7.0,7.0,,,15.0,,,11.0,,,11.0,,,,,,168.0,11.0,168.0,11.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,4.0,7.0,4.0,6.0,6.0,1.0,26.0,,,,,7.0,3.0,6.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,7.0,3.0,7.0,1.0,,26.0,14.0,9.0,,,,,,9.0,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,,26.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,10.0,16.0,16.0,6.0,2.0,,41.0,,,,,16.0,7.0,8.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,7.0,20.0,8.0,10.0,9.0,,53.0,,,1.0,,20.0,2.0,15.0,52.0,,,28.0,28.0,15.0,15.0,3.0,3.0,2.0,2.0,21.0,2.0,10.0,2.0,21.0,10.0,21.0,10.0,10.0,32.0,32.0,21.0,0.0,0.0,2.0,0.0,0.0,21.0,1.0,1.0,19.0,19.0,,,,,,1.0,1.0,1.0,1.0,,,10.0,,1.0,12.0,0.0,12.0,4.0,,,,,,53.0,6.0,53.0,6.0
202106,June 2021,202106,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,26.0,33.0,5.0,13.0,24.0,,116.0,,,,,28.0,30.0,24.0,,,,,,,,,,,,,,,,5.0,4.0,,43.0,11.0,,,,,,,,,,,,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,116.0,3.0,116.0,3.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,7.0,16.0,,3.0,2.0,,30.0,,,,,13.0,6.0,4.0,,,,,,,,,,,,,,,,13.0,2.0,13.0,,,4.0,,,,,,,,,,,16.0,16.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,6.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,28.0,24.0,2.0,11.0,20.0,,114.0,4.0,4.0,4.0,4.0,26.0,22.0,16.0,114.0,,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,29.0,6.0,23.0,16.0,,13.0,3.0,42.0,,,14.0,,,19.0,1.0,1.0,23.0,23.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,9.0,,,,,,114.0,9.0,114.0,9.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,7.0,26.0,2.0,15.0,17.0,2.0,69.0,16.0,,,,19.0,14.0,15.0,,,,,,,,,,,,,,,,26.0,13.0,26.0,1.0,,39.0,12.0,25.0,,,,,,,,,22.0,22.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,12.0,,1.0,,,,,,5.0,5.0,,,69.0,8.0,69.0,8.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,42.0,68.0,5.0,29.0,33.0,,258.0,,,,,64.0,42.0,47.0,258.0,,,123.0,3.0,66.0,66.0,42.0,42.0,16.0,16.0,65.0,1.0,17.0,,66.0,15.0,18.0,56.0,22.0,89.0,32.0,65.0,5.0,5.0,3.0,,,,,,57.0,57.0,,,,,,11.0,10.0,10.0,10.0,10.0,10.0,15.0,,,,,,4.0,,3.0,3.0,,9.0,258.0,50.0,258.0,50.0
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,37.0,37.0,20.0,16.0,5.0,,137.0,1.0,1.0,1.0,1.0,34.0,45.0,19.0,137.0,,,14.0,14.0,8.0,8.0,11.0,11.0,4.0,4.0,37.0,,,,37.0,15.0,25.0,1.0,,33.0,1.0,31.0,,,13.0,,,31.0,,,31.0,31.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,,,3.0,,1.0,7.0,,,13.0,,1.0,1.0,,1.0,137.0,16.0,137.0,16.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,31.0,80.0,63.0,53.0,3.0,,242.0,,,,,42.0,58.0,68.0,242.0,1.0,,38.0,38.0,18.0,18.0,12.0,12.0,11.0,11.0,81.0,,,,242.0,12.0,,,,17.0,,80.0,2.0,2.0,12.0,,,80.0,,,72.0,72.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,1.0,,,23.0,,2.0,5.0,,5.0,11.0,,6.0,,,1.0,242.0,46.0,242.0,46.0
202107,July 2021,202107,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,23.0,7.0,7.0,7.0,1.0,0.0,44.0,15.0,12.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,2.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202107,July 2021,202107,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,,1.0,,2.0,2.0,,5.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,2.0,,2.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,
202107,July 2021,202107,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,6.0,13.0,2.0,19.0,7.0,,65.0,,,1.0,1.0,10.0,20.0,14.0,62.0,,,,,,,1.0,1.0,,,,,,,11.0,21.0,11.0,2.0,,65.0,22.0,11.0,,,1.0,,,,,,13.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,65.0,7.0,65.0,7.0
202107,July 2021,202107,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,65.0,56.0,,30.0,19.0,,248.0,,,4.0,2.0,65.0,62.0,49.0,,,,26.0,26.0,13.0,13.0,12.0,12.0,5.0,5.0,,,,,56.0,20.0,,8.0,8.0,22.0,22.0,56.0,,,,,,,,,53.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
202107,July 2021,202107,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,36.0,31.0,8.0,29.0,20.0,,170.0,,,,,25.0,38.0,29.0,165.0,,,64.0,64.0,27.0,27.0,17.0,15.0,8.0,8.0,20.0,0.0,0.0,0.0,30.0,17.0,30.0,58.0,22.0,27.0,4.0,28.0,,,,,,3.0,,,27.0,27.0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,9.0,,,,,,7.0,,,,,,165.0,4.0,165.0,4.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,28.0,43.0,39.0,182.0,28.0,3.0,302.0,,,,,26.0,65.0,,302.0,,,,,,,,,,,,,,,39.0,280.0,,,,62.0,43.0,,,,,,,,,,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,302.0,,302.0,
202107,July 2021,202107,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,6.0,8.0,8.0,5.0,1.0,,28.0,,,1.0,1.0,7.0,7.0,6.0,28.0,,,,,,,,,,,,,,,,,,4.0,2.0,17.0,7.0,9.0,,,3.0,,,,,,8.0,8.0,,,,,1.0,12.0,2.0,2.0,,,,,,,,,,3.0,,,,,,,,,
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,35.0,159.0,138.0,105.0,9.0,1.0,384.0,,,,,19.0,84.0,88.0,159.0,,,,,,,,,,,,,,,138.0,150.0,159.0,,,,,120.0,,,,,,,,,159.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,,10.0,10.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
