periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202307,July 2023,202307,,MOH - Uganda,North Central,Kassanda District,Bukuya Subcounty,Kitokolo Health Centre II,LoLoHmDsEna,Kitokolo Health Centre II,,,267.0,,,2.0,2.0,37.0,19.0,,68.0,25.0,32.0,134.0,27.0,15.0,33.0,,,,,,,11.0,3.0,,,1.0,,,,,,,,6.0,,,84.0,,,2.0,45.0,12.0
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Masulita Town Council,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,BzFOI8BjIMz,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,,,301.0,31.0,91.0,11.0,45.0,29.0,18.0,1.0,4.0,12.0,12.0,4.0,10.0,12.0,4.0,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,40.0,,,45.0,16.0,
202307,July 2023,202307,,MOH - Uganda,South Central,Mpigi District,Mpigi Town Council,Kkonge St. Luke Health Centre III,yC5rgTEjfVO,Kkonge St. Luke Health Centre III,,,88.0,,15.0,5.0,38.0,7.0,7.0,7.0,12.0,7.0,4.0,5.0,7.0,4.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,86.0,,,38.0,7.0,4.0
202307,July 2023,202307,,MOH - Uganda,Tooro,Kamwenge District,Kahunge Town Council,Kyabenda Health Centre III,qMBXDpWSarC,Kyabenda Health Centre III,,,354.0,3.0,209.0,43.0,94.0,151.0,14.0,14.0,83.0,43.0,35.0,40.0,43.0,35.0,27.0,,,7.0,,,,71.0,72.0,,,17.0,,4.0,3.0,,,,,,,,214.0,,,94.0,36.0,13.0
202307,July 2023,202307,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kyakatara Health Centre III,wmzTMo2sIKx,Kyakatara Health Centre III,,,417.0,1.0,83.0,23.0,94.0,113.0,44.0,44.0,30.0,16.0,17.0,14.0,16.0,17.0,21.0,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,319.0,,,95.0,10.0,19.0
202307,July 2023,202307,,MOH - Uganda,South Central,Lwengo District,Kisekka Subcounty,Kyamaganda Health Centre III,K1Qvy9fVY22,Kyamaganda Health Centre III,,,181.0,1.0,62.0,11.0,56.0,21.0,12.0,,8.0,6.0,11.0,11.0,8.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,69.0,,,56.0,20.0,6.0
202307,July 2023,202307,,MOH - Uganda,North Central,Kassanda District,Nalutuntu Subcounty,Kyanamugera Health Centre II,oUhXrWJEwRI,Kyanamugera Health Centre II,,,205.0,12.0,,5.0,190.0,61.0,34.0,34.0,73.0,35.0,29.0,38.0,35.0,29.0,49.0,33.0,,,,,,12.0,32.0,,,3.0,,3.0,,,4.0,135.0,,,,10.0,,,,190.0,158.0,101.0
202307,July 2023,202307,,MOH - Uganda,Busoga,Mayuge District,Bukatube Subcounty,Kyando Health Centre II,FPENxnEHmc7,Kyando Health Centre II,,,156.0,,,3.0,3.0,110.0,5.0,4.0,15.0,13.0,9.0,12.0,14.0,9.0,7.0,,,,,,,6.0,16.0,,,2.0,,,,,,,,,,,,,,3.0,6.0,
202307,July 2023,202307,,MOH - Uganda,South Central,Kyotera District,Kalisizo Subcounty,Kyango Health Centre III,KHwThSaTX0L,Kyango Health Centre III,,,794.0,8.0,155.0,19.0,23.0,41.0,11.0,,8.0,6.0,11.0,2.0,6.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,23.0,,
202307,July 2023,202307,,MOH - Uganda,North Central,Mityana District,Central Division,Lulagala Health Centre III,f5lLaEQlPzM,Lulagala Health Centre III,,,267.0,4.0,26.0,8.0,24.0,36.0,8.0,8.0,16.0,12.0,5.0,11.0,11.0,5.0,9.0,,0.0,0.0,0.0,4.0,,30.0,21.0,,,5.0,,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,24.0,232.0,
202307,July 2023,202307,,MOH - Uganda,Teso,Kalaki District,Otuboi Subcounty,Lwala Hospital,UdkpzjDtHXu,Lwala Hospital,,,634.0,209.0,459.0,57.0,142.0,184.0,70.0,70.0,74.0,41.0,38.0,33.0,41.0,38.0,42.0,,,,,,,,,,,,,,,,,36.0,,,,,491.0,2.0,,142.0,33.0,18.0
202307,July 2023,202307,,MOH - Uganda,South Central,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Ngo Health Centre II,ml9Ztrc35ZD,Lwamaggwa Ngo Health Centre II,,,490.0,101.0,83.0,16.0,17.0,76.0,12.0,11.0,11.0,7.0,14.0,5.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,14.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,17.0,2.0,0.0
202307,July 2023,202307,,MOH - Uganda,South Central,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Ngo Health Centre III,GGccoyznKwM,Lwebitakuli Ngo Health Centre III,,,592.0,3.0,45.0,4.0,,39.0,63.0,0.0,60.0,60.0,48.0,48.0,60.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,,20.0,51.0
202307,July 2023,202307,,MOH - Uganda,Bugisu,Namisindwa District,Magale Town Council,Magale (UCMB) Health Centre IV,adoijg0nE4u,Magale (UCMB) Health Centre IV,,,513.0,19.0,160.0,28.0,312.0,359.0,97.0,46.0,152.0,180.0,156.0,152.0,157.0,156.0,159.0,,,,,,,,,,,,,,,,,,,,,,585.0,,,312.0,2215.0,
202307,July 2023,202307,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,Makondo Health Centre III,c4QCM3YpqqE,Makondo Health Centre III,,,675.0,2.0,,12.0,24.0,93.0,42.0,,30.0,32.0,31.0,38.0,32.0,31.0,26.0,,,,,,,,,,,,,,,,,,,,,,509.0,,,24.0,121.0,103.0
202307,July 2023,202307,,MOH - Uganda,North Central,Buikwe District,Kiyindi Town Council,Makonge Health Centre III,BIiLhy7eYLl,Makonge Health Centre III,,,730.0,244.0,87.0,34.0,287.0,206.0,23.0,31.0,150.0,81.0,84.0,79.0,96.0,85.0,53.0,25.0,,1.0,,,,1.0,160.0,,,35.0,,33.0,10.0,,5.0,,,,,13.0,158.0,,,287.0,29.0,21.0
202307,July 2023,202307,,MOH - Uganda,South Central,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis Health Centre III,n3uHerzsnE1,Mbirizi St. Francis Health Centre III,,,985.0,12.0,205.0,28.0,44.0,115.0,62.0,57.0,82.0,93.0,87.0,82.0,93.0,87.0,71.0,17.0,,,,,,,,,,,,,,,,,,,,,541.0,,,36.0,,
202307,July 2023,202307,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Mbuye Health Centre II,Zf1t4djAYWx,Mbuye Health Centre II,,,515.0,5.0,105.0,7.0,33.0,37.0,5.0,3.0,33.0,14.0,15.0,21.0,17.0,27.0,14.0,,,,,,,,,,,,,,,,,,,,,,41.0,,,33.0,,
202307,July 2023,202307,,MOH - Uganda,South Central,Mpigi District,Buwama Town Council,Mitala-Maria Health Centre III,lF4U1Yzu0Ka,Mitala-Maria Health Centre III,,,416.0,5.0,110.0,5.0,57.0,82.0,14.0,14.0,70.0,35.0,21.0,34.0,34.0,26.0,,,,,,,,,,,,,,,,,,,,,,,175.0,,,57.0,59.0,4.0
202307,July 2023,202307,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Mitandi Health Centre III,puvssItt4Qv,Mitandi Health Centre III,,,196.0,5.0,100.0,37.0,110.0,114.0,40.0,40.0,28.0,28.0,30.0,27.0,28.0,30.0,21.0,,4.0,,,,,40.0,98.0,,,81.0,,71.0,27.0,,,,,4.0,,,139.0,,,110.0,46.0,39.0
202307,July 2023,202307,,MOH - Uganda,Busoga,Jinja District,Buwenge Subcounty,Muguluka Flep Health Centre II,Tjj8mXWAJKN,Muguluka Flep Health Centre II,,,413.0,12.0,,11.0,26.0,23.0,10.0,10.0,5.0,5.0,6.0,11.0,5.0,6.0,10.0,,,,,4.0,,30.0,28.0,,,,,,,,,,,2.0,,45.0,,,,26.0,15.0,21.0
202307,July 2023,202307,,MOH - Uganda,North Central,Mukono District,Central Division,Mukono COU Hospital,MNzaqWsKyxO,Mukono COU Hospital,,,3752.0,926.0,277.0,87.0,228.0,435.0,136.0,136.0,337.0,177.0,163.0,164.0,148.0,136.0,153.0,24.0,0.0,,,,,,,,,3.0,,18.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,228.0,80.0,166.0
202307,July 2023,202307,,MOH - Uganda,Bukedi,Butaleja District,Busaba Subcounty,Mulagi Health Centre III,udCPHdcVeb7,Mulagi Health Centre III,,,551.0,52.0,274.0,47.0,67.0,148.0,43.0,43.0,64.0,37.0,31.0,27.0,37.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,72.0,52.0,1.0
202307,July 2023,202307,,MOH - Uganda,North Central,Luwero District,Bamunanika Subcounty,Mulajje Health Centre III,zqfPMKhrHd1,Mulajje Health Centre III,,,304.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nabbingo Health Centre II,ac7OhvMEosK,Nabbingo Health Centre II,,,266.0,28.0,,10.0,9.0,81.0,56.0,31.0,87.0,46.0,54.0,38.0,46.0,52.0,55.0,,,,,,,,,,,,,,,,,,,,,,150.0,,,9.0,,
202307,July 2023,202307,,MOH - Uganda,Busoga,Kamuli District,Balawoli Subcounty,Nabulezi Health Centre II,tblUABgAaZA,Nabulezi Health Centre II,,,519.0,,,14.0,62.0,35.0,14.0,10.0,48.0,22.0,24.0,26.0,22.0,24.0,26.0,,,,,,,,,,,19.0,,17.0,,,,,,,,75.0,172.0,,,62.0,182.0,131.0
202307,July 2023,202307,,MOH - Uganda,North Central,Kiboga District,Muwanga Subcounty,Nabwendo Health Centre III,J64jaeaqOc6,Nabwendo Health Centre III,,,126.0,1.0,54.0,14.0,60.0,51.0,22.0,,67.0,38.0,33.0,35.0,38.0,33.0,19.0,9.0,,,,2.0,,1.0,11.0,,,3.0,,15.0,1.0,,,,,,,,175.0,,,60.0,19.0,14.0
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,1880.0,5.0,56.0,22.0,56.0,156.0,79.0,79.0,98.0,56.0,58.0,44.0,56.0,58.0,40.0,12.0,,,,,,,,,,,,,,,,,,,,,504.0,,,47.0,63.0,105.0
202307,July 2023,202307,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,575.0,6.0,141.0,13.0,56.0,102.0,21.0,0.0,60.0,22.0,32.0,39.0,22.0,32.0,39.0,15.0,,,,,,,,,,,,,,,,,,,,,481.0,,,56.0,121.0,15.0
202307,July 2023,202307,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,114.0,5.0,,2.0,,21.0,46.0,40.0,198.0,130.0,82.0,68.0,130.0,82.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,376.0,170.0
202307,July 2023,202307,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,130.0,,76.0,25.0,34.0,81.0,3.0,3.0,4.0,15.0,14.0,4.0,15.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,75.0,,,33.0,16.0,26.0
202307,July 2023,202307,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,762.0,40.0,,37.0,179.0,108.0,45.0,27.0,42.0,42.0,39.0,36.0,42.0,39.0,30.0,,,4.0,,,,101.0,39.0,,,70.0,,,,,,,,,,6.0,,,,179.0,69.0,
202307,July 2023,202307,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Namisambya Health Centre II,SyvXEPay46Q,Namisambya Health Centre II,,,397.0,,,20.0,111.0,78.0,,33.0,103.0,43.0,39.0,60.0,43.0,39.0,62.0,35.0,,,,,,110.0,11.0,,,,,,,,,,,,,,149.0,,,111.0,299.0,1837.0
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nampunge Health Centre II,O3FdvltAUSh,Nampunge Health Centre II,,,248.0,28.0,31.0,11.0,12.0,47.0,22.0,,22.0,22.0,28.0,35.0,22.0,28.0,22.0,,,,,,,1.0,36.0,,,5.0,,,,,,,,,,,44.0,,,12.0,,47.0
202307,July 2023,202307,,MOH - Uganda,Busoga,Jinja District,Butagaya Subcounty,Nawampandha Health Centre II,OJAHaxY7rug,Nawampandha Health Centre II,,,428.0,12.0,,2.0,32.0,19.0,7.0,7.0,19.0,12.0,17.0,7.0,12.0,17.0,10.0,,,6.0,,,,13.0,22.0,,,,,,,,,,,,,17.0,,,,32.0,,
202307,July 2023,202307,,MOH - Uganda,North Central,Kayunga District,Nazigo Town Council,Nazigo Mission Health Centre II,Wt9Xc9u5KQ1,Nazigo Mission Health Centre II,,,235.0,3.0,,14.0,79.0,79.0,38.0,22.0,85.0,44.0,51.0,43.0,44.0,50.0,34.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,79.0,109.0,33.0
202307,July 2023,202307,,MOH - Uganda,Teso,Ngora District,Ngora Town Council,Ngora Freda Carr Hospital,MNhe4FaQw7v,Ngora Freda Carr Hospital,,,924.0,36.0,451.0,57.0,208.0,134.0,69.0,,90.0,68.0,86.0,90.0,68.0,92.0,96.0,,,5.0,,,,9.0,119.0,,,9.0,,2.0,,,,,,1.0,,14.0,,4.0,,277.0,92.0,
202307,July 2023,202307,,MOH - Uganda,South Central,Lwengo District,Kkingo Subcounty,Nkoni Health Centre III,EBmWiWJFu2L,Nkoni Health Centre III,,,930.0,6.0,150.0,24.0,16.0,103.0,19.0,19.0,18.0,26.0,24.0,18.0,26.0,25.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,139.0,,,16.0,43.0,18.0
202307,July 2023,202307,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty,Nkuruba Health Centre III,NPsUXWauJwy,Nkuruba Health Centre III,,,159.0,,85.0,8.0,24.0,36.0,16.0,,18.0,9.0,11.0,9.0,9.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,44.0,,,24.0,28.0,13.0
202307,July 2023,202307,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,423.0,32.0,45.0,12.0,30.0,49.0,21.0,,23.0,23.0,25.0,30.0,23.0,28.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,116.0,,,30.0,12.0,39.0
202307,July 2023,202307,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,245.0,0.0,,32.0,32.0,81.0,67.0,0.0,72.0,72.0,49.0,36.0,72.0,49.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,85.0,,,32.0,107.0,2.0
202307,July 2023,202307,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,163.0,,72.0,13.0,48.0,61.0,14.0,14.0,47.0,23.0,17.0,24.0,23.0,17.0,22.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,50.0,240.0,242.0
202307,July 2023,202307,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,366.0,25.0,62.0,22.0,50.0,55.0,19.0,19.0,35.0,18.0,14.0,15.0,18.0,14.0,28.0,5.0,,,,,,,,,,,,,,,,,,,,,106.0,,,50.0,7.0,4.0
202307,July 2023,202307,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,1016.0,1.0,164.0,46.0,152.0,179.0,63.0,63.0,39.0,40.0,38.0,39.0,40.0,38.0,62.0,15.0,,,,,,,,,,,,,,,,46.0,,,,,303.0,,,152.0,517.0,
202307,July 2023,202307,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,372.0,,99.0,37.0,118.0,194.0,43.0,43.0,110.0,49.0,49.0,61.0,49.0,49.0,70.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,118.0,7.0,22.0
202307,July 2023,202307,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,2521.0,626.0,,,,,,,,,,,,,,,,3.0,,,,126.0,189.0,,,16.0,,1.0,,,,,,,,36.0,923.0,,,,,878.0
202307,July 2023,202307,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,672.0,10.0,73.0,23.0,38.0,106.0,43.0,43.0,46.0,49.0,31.0,31.0,43.0,31.0,29.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,33.0,55.0,22.0
202307,July 2023,202307,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,270.0,274.0,,14.0,85.0,41.0,77.0,77.0,86.0,96.0,86.0,86.0,96.0,86.0,87.0,,,,,,,14.0,15.0,,,1.0,,2.0,,,,,,1.0,,,,,,82.0,2181.0,
202307,July 2023,202307,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,152.0,5.0,69.0,18.0,72.0,105.0,35.0,53.0,57.0,41.0,26.0,32.0,41.0,24.0,34.0,,,,,,,,0.0,,,,,,,,,,,,,,646.0,,,72.0,38.0,3.0
202307,July 2023,202307,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,825.0,70.0,,6.0,1.0,33.0,14.0,6.0,13.0,13.0,19.0,12.0,13.0,16.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,47.0,,,1.0,22.0,24.0
202307,July 2023,202307,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,849.0,53.0,297.0,66.0,66.0,206.0,20.0,20.0,16.0,12.0,12.0,18.0,12.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,20.0,61.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,66.0,11.0,32.0
202307,July 2023,202307,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,425.0,35.0,90.0,18.0,53.0,144.0,0.0,27.0,25.0,25.0,11.0,17.0,20.0,0.0,17.0,0.0,,,,,,,,,,,,,,,5.0,,,,,,55.0,,,53.0,1283.0,456.0
202307,July 2023,202307,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,231.0,7.0,,5.0,44.0,92.0,23.0,,60.0,57.0,58.0,42.0,50.0,49.0,34.0,,,,,,,,,,,,,,,,,,,,,,88.0,,,44.0,27.0,32.0
202307,July 2023,202307,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,293.0,2.0,32.0,3.0,3.0,39.0,48.0,38.0,60.0,29.0,16.0,31.0,29.0,16.0,47.0,23.0,,,,,,,,,,,,,,,6.0,,,,,,101.0,,,3.0,262.0,205.0
202307,July 2023,202307,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,2329.0,143.0,130.0,20.0,33.0,145.0,57.0,57.0,51.0,39.0,29.0,18.0,44.0,41.0,28.0,7.0,,,,,,,,,,,,,,,,20.0,,,,,137.0,,,33.0,39.0,6.0
202307,July 2023,202307,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,1001.0,,451.0,76.0,169.0,212.0,65.0,65.0,57.0,25.0,48.0,57.0,25.0,48.0,50.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,169.0,771.0,0.0
202307,July 2023,202307,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,652.0,104.0,154.0,65.0,161.0,258.0,50.0,50.0,139.0,56.0,74.0,83.0,56.0,74.0,74.0,17.0,,,,,,,,,,,,,,,,,,,,,230.0,,,161.0,380.0,
202307,July 2023,202307,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,388.0,4.0,44.0,18.0,53.0,40.0,22.0,20.0,32.0,23.0,9.0,1.0,18.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,309.0,,,53.0,89.0,
202307,July 2023,202307,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202307,July 2023,202307,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,683.0,61.0,73.0,9.0,33.0,98.0,14.0,2.0,40.0,23.0,20.0,36.0,21.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,162.0,,,33.0,51.0,19.0
202307,July 2023,202307,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,317.0,7.0,142.0,9.0,55.0,143.0,18.0,149.0,76.0,41.0,39.0,35.0,41.0,39.0,36.0,,,,,,,,,,,,,,,,,,,,,,496.0,,,55.0,30.0,
202307,July 2023,202307,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,478.0,,107.0,18.0,80.0,80.0,30.0,30.0,109.0,61.0,49.0,50.0,61.0,49.0,55.0,7.0,,,,,,,,,,,,,,,,,,,,,581.0,,,80.0,99.0,105.0
202307,July 2023,202307,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,771.0,61.0,291.0,71.0,115.0,124.0,19.0,15.0,32.0,30.0,27.0,26.0,31.0,23.0,32.0,,,,,,,,,,,,,,,,,,,,,,113.0,,,115.0,52.0,23.0
202307,July 2023,202307,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,177.0,12.0,40.0,3.0,12.0,28.0,16.0,,19.0,24.0,27.0,19.0,24.0,27.0,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,78.0,380.0
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,232.0,4.0,79.0,5.0,26.0,17.0,32.0,,9.0,18.0,9.0,9.0,18.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,,,126.0,,,28.0,110.0,82.0
202307,July 2023,202307,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,837.0,4.0,82.0,26.0,119.0,118.0,79.0,79.0,106.0,68.0,62.0,65.0,43.0,41.0,86.0,,,,,,,,,,,,,,,,,,,,,,536.0,,,119.0,85.0,74.0
202307,July 2023,202307,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,670.0,34.0,32.0,18.0,70.0,74.0,32.0,,76.0,76.0,79.0,73.0,76.0,78.0,66.0,16.0,,,,,,,,,,,,,,,,,,,,,352.0,,,70.0,56.0,52.0
202307,July 2023,202307,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,479.0,9.0,102.0,14.0,38.0,98.0,25.0,,9.0,31.0,34.0,27.0,26.0,36.0,31.0,,,,,,,,,,,,,,,,,,,,,,496.0,,,38.0,93.0,12.0
202307,July 2023,202307,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1359.0,17.0,,8.0,13.0,74.0,22.0,17.0,81.0,31.0,41.0,27.0,26.0,31.0,61.0,,,,,,,,,,,,,,,,,,,,,,81.0,,,13.0,110.0,102.0
